season,team,team_abbr,player,salary,team_raw,player_raw,salary_raw
2014,los angeles clippers,LAC,stephen jackson,255204,"Los Angeles Clippers . Tot $72,413,172",Stephen Jackson,"$255,204  c $161,253, s 12/10, rel 1/7"
2014,los angeles clippers,LAC,darius morris,104034,"Los Angeles Clippers . Tot $72,413,172",Darius Morris,"$104,034  signed 1/6, released 1/26"
2014,los angeles clippers,LAC,sasha vujacic,69792,"Los Angeles Clippers . Tot $72,413,172",Sasha Vujacic,"$69,792  c $52,017, s 10 2/3, rel 2/13"
2015,los angeles clippers,LAC,chris paul,20068563,"Los Angeles Clippers ... Total $84,214,541",Chris Paul,"$20,068,563"
2015,los angeles clippers,LAC,blake griffin,17674613,"Los Angeles Clippers ... Total $84,214,541",Blake Griffin,"$17,674,613"
2015,los angeles clippers,LAC,deandre jordan,11440123,"Los Angeles Clippers ... Total $84,214,541",DeAndre Jordan,"$11,440,123"
2015,los angeles clippers,LAC,j.j. redick,6792500,"Los Angeles Clippers ... Total $84,214,541",J.J. Redick,"$6,792,500"
2015,los angeles clippers,LAC,jamal crawford,5450000,"Los Angeles Clippers ... Total $84,214,541",Jamal Crawford,"$5,450,000"
2015,los angeles clippers,LAC,spencer hawes,5305000,"Los Angeles Clippers ... Total $84,214,541",Spencer Hawes,"$5,305,000"
2015,los angeles clippers,LAC,matt barnes,3396250,"Los Angeles Clippers ... Total $84,214,541",Matt Barnes,"$3,396,250"
2015,los angeles clippers,LAC,carlos delfino,3250000,"Los Angeles Clippers ... Total $84,214,541",Carlos Delfino,"$3,250,000  released 8/30"
2015,los angeles clippers,LAC,austin rivers,2439840,"Los Angeles Clippers ... Total $84,214,541",Austin Rivers,"$2,439,840  3rd year rookie contract (#10)"
2015,los angeles clippers,LAC,jordan farmar,2100000,"Los Angeles Clippers ... Total $84,214,541",Jordan Farmar,"$2,100,000  released 1/16"
2015,los angeles clippers,LAC,miroslav raduljica,1500000,"Los Angeles Clippers ... Total $84,214,541",Miroslav Radujica,"$1,500,000  released 8/30"
2015,los angeles clippers,LAC,hedo turkoglu,1448490,"Los Angeles Clippers ... Total $84,214,541",Hedo Turkoglu,"$1,448,490  counts $915,243"
2015,los angeles clippers,LAC,glen davis,1227985,"Los Angeles Clippers ... Total $84,214,541",Glen Davis,"$1,227,985  counts $915,243"
2015,los angeles clippers,LAC,c.j. wilcox,1109760,"Los Angeles Clippers ... Total $84,214,541",C.J. Wilcox,"$1,109,760  1st year rookie contract (#28)"
2015,los angeles clippers,LAC,ekpe udoh,981084,"Los Angeles Clippers ... Total $84,214,541",Ekpe Udoh,"$981,084  counts $915,243"
2015,los angeles clippers,LAC,dahntay jones,783889,"Los Angeles Clippers ... Total $84,214,541",Dahntay Jones,"$783,889  counts $495,308, signed 1/14"
2015,los angeles clippers,LAC,jordan hamilton,262139,"Los Angeles Clippers ... Total $84,214,541",Jordan Hamilton,"$262,139  c $253,038, s 2/24-3/16, s 3/20"
2015,los angeles clippers,LAC,nate robinson,154919,"Los Angeles Clippers ... Total $84,214,541",Nate Robinson,"$154,919  counts $107,676, s 3/7-3/27"
2015,los angeles clippers,LAC,lester hudson,89239,"Los Angeles Clippers ... Total $84,214,541",Lester Hudson,"$89,239  c $86,141, s 3/29-4/10, s 4/12"
2016,los angeles clippers,LAC,chris paul,21486695,"Los Angeles Clippers ... Total $96,742,385",Chris Paul,"$21,486,695"
2016,los angeles clippers,LAC,deandre jordan,19689000,"Los Angeles Clippers ... Total $96,742,385",DeAndre Jordan,"$19,689,000"
2016,los angeles clippers,LAC,blake griffin,18907725,"Los Angeles Clippers ... Total $96,742,385",Blake Griffin,"$18,907,725"
2016,los angeles clippers,LAC,jeff green,9200000,"Los Angeles Clippers ... Total $96,742,385",Jeff Green,"$9,200,000"
2016,los angeles clippers,LAC,j.j. redick,7085000,"Los Angeles Clippers ... Total $96,742,385",J.J. Redick,"$7,085,000"
2016,los angeles clippers,LAC,jamal crawford,5675000,"Los Angeles Clippers ... Total $96,742,385",Jamal Crawford,"$5,675,000"
2016,los angeles clippers,LAC,paul pierce,3376000,"Los Angeles Clippers ... Total $96,742,385",Paul Pierce,"$3,376,000"
2016,los angeles clippers,LAC,austin rivers,3110796,"Los Angeles Clippers ... Total $96,742,385",Austin Rivers,"$3,110,796  4th year rookie contract (#10)"
2016,los angeles clippers,LAC,jordan farmar,2100000,"Los Angeles Clippers ... Total $96,742,385",Jordan Farmar,"$2,100,000  released 1/16/15"
2016,los angeles clippers,LAC,luc mbah a moute,1270964,"Los Angeles Clippers ... Total $96,742,385",Luc Mbah a Moute,"$1,270,964  minimum counts $947,276"
2016,los angeles clippers,LAC,c.j. wilcox,1159680,"Los Angeles Clippers ... Total $96,742,385",C.J. Wilcox,"$1,159,680  2nd year rookie contract (#28)"
2016,los angeles clippers,LAC,cole aldrich,1100602,"Los Angeles Clippers ... Total $96,742,385",Cole Aldrich,"$1,100,602  minimum (multi-year)"
2016,los angeles clippers,LAC,wesley johnson,1100602,"Los Angeles Clippers ... Total $96,742,385",Wesley Johnson,"$1,100,602  minimum (multi-year)"
2016,los angeles clippers,LAC,pablo prigioni,981348,"Los Angeles Clippers ... Total $96,742,385",Pablo Prigioni,"$981,348  minimum, counts $947,726"
2016,los angeles clippers,LAC,branden dawson,525093,"Los Angeles Clippers ... Total $96,742,385",Branden Dawson,"$525,093  minimum"
2016,los angeles clippers,LAC,jeff ayres,312597,"Los Angeles Clippers ... Total $96,742,385",Jeff Ayres,"$312,597  c $269,049, s 1/23-2/17+3/16"
2016,los angeles clippers,LAC,alex stepheson,62141,"Los Angeles Clippers ... Total $96,742,385",Alex Stepheson,"$62,141  minimum, s 2 10-day 2/21-3/11"
1986,los angeles lakers,LAL,magic johnson,2500000,"Los Angeles Lakers       Total: $8,579,750",Magic Johnson,"2,500,000"
1986,los angeles lakers,LAL,kareem abdul-jabbar,2030000,"Los Angeles Lakers       Total: $8,579,750",Kareem Abdul-Jabbar,"2,030,000"
1986,los angeles lakers,LAL,mitch kupchak,1150000,"Los Angeles Lakers       Total: $8,579,750",Mitch Kupchak,"1,150,000"
1986,los angeles lakers,LAL,james worthy,550000,"Los Angeles Lakers       Total: $8,579,750",James Worthy,"550,000"
1986,los angeles lakers,LAL,maurice lucas,475000,"Los Angeles Lakers       Total: $8,579,750",Maurice Lucas,"475,000"
1986,los angeles lakers,LAL,kurt rambis,450000,"Los Angeles Lakers       Total: $8,579,750",Kurt Rambis,"450,000"
1986,los angeles lakers,LAL,byron scott,420000,"Los Angeles Lakers       Total: $8,579,750",Byron Scott,"420,000"
1986,los angeles lakers,LAL,michael cooper,366000,"Los Angeles Lakers       Total: $8,579,750",Michael Cooper,"366,000"
1986,los angeles lakers,LAL,mike mcgee,275000,"Los Angeles Lakers       Total: $8,579,750",Mike McGee,"275,000"
1986,los angeles lakers,LAL,larry spriggs,135000,"Los Angeles Lakers       Total: $8,579,750",Larry Spriggs,"135,000"
1986,los angeles lakers,LAL,a.c. green,128750,"Los Angeles Lakers       Total: $8,579,750",A.C. Green,"128,750"
1986,los angeles lakers,LAL,ronnie lester,100000,"Los Angeles Lakers       Total: $8,579,750",Ronnie Lester,"100,000"
1988,los angeles lakers,LAL,magic johnson,2500000,"Los Angeles Lakers       Total: $9,107,250",Magic Johnson,"2,500,000"
1988,los angeles lakers,LAL,kareem abdul-jabbar,2000000,"Los Angeles Lakers       Total: $9,107,250",Kareem Abdul-Jabbar,"2,000,000"
1988,los angeles lakers,LAL,james worthy,1100000,"Los Angeles Lakers       Total: $9,107,250",James Worthy,"1,100,000"
1988,los angeles lakers,LAL,mychal thompson,712000,"Los Angeles Lakers       Total: $9,107,250",Mychal Thompson,"712,000"
1988,los angeles lakers,LAL,michael cooper,676500,"Los Angeles Lakers       Total: $9,107,250",Michael Cooper,"676,500"
1988,los angeles lakers,LAL,byron scott,600000,"Los Angeles Lakers       Total: $9,107,250",Byron Scott,"600,000"
1988,los angeles lakers,LAL,kurt rambis,525000,"Los Angeles Lakers       Total: $9,107,250",Kurt Rambis,"525,000"
1988,los angeles lakers,LAL,billy thompson,230000,"Los Angeles Lakers       Total: $9,107,250",Billy Thompson,"230,000"
1988,los angeles lakers,LAL,a.c. green,218750,"Los Angeles Lakers       Total: $9,107,250",A.C. Green,"218,750"
1988,los angeles lakers,LAL,mike smrek,200000,"Los Angeles Lakers       Total: $9,107,250",Mike Smrek,"200,000"
1988,los angeles lakers,LAL,wes matthews,120000,"Los Angeles Lakers       Total: $9,107,250",Wes Matthews,"120,000"
1988,los angeles lakers,LAL,milt wagner,75000,"Los Angeles Lakers       Total: $9,107,250",Milt Wagner,"75,000"
1988,los angeles lakers,LAL,jeff lamp,75000,"Los Angeles Lakers       Total: $9,107,250",Jeff Lamp,"75,000"
1988,los angeles lakers,LAL,tony campbell,75000,"Los Angeles Lakers       Total: $9,107,250",Tony Campbell,"75,000"
1989,los angeles lakers,LAL,magic johnson,3142860,"Los Angeles Lakers      Total: $10,693,860",Magic Johnson,"3,142,860"
1989,los angeles lakers,LAL,kareem abdul-jabbar,3000000,"Los Angeles Lakers      Total: $10,693,860",Kareem Abdul-Jabbar,"3,000,000"
1989,los angeles lakers,LAL,james worthy,1300000,"Los Angeles Lakers      Total: $10,693,860",James Worthy,"1,300,000"
1989,los angeles lakers,LAL,byron scott,1000000,"Los Angeles Lakers      Total: $10,693,860",Byron Scott,"1,000,000"
1989,los angeles lakers,LAL,mychal thompson,812000,"Los Angeles Lakers      Total: $10,693,860",Mychael Thompson,"812,000"
1989,los angeles lakers,LAL,orlando woolridge,500000,"Los Angeles Lakers      Total: $10,693,860",Orlando Woolridge,"500,000"
1989,los angeles lakers,LAL,tony campbell,270000,"Los Angeles Lakers      Total: $10,693,860",Tony Campbell,"270,000"
1989,los angeles lakers,LAL,a.c. green,269000,"Los Angeles Lakers      Total: $10,693,860",A.C. Green,"269,000"
1989,los angeles lakers,LAL,david rivers,200000,"Los Angeles Lakers      Total: $10,693,860",David Rivers,"200,000"
1989,los angeles lakers,LAL,jeff lamp,100000,"Los Angeles Lakers      Total: $10,693,860",Jeff Lamp,"100,000"
1989,los angeles lakers,LAL,mark mcnamara,100000,"Los Angeles Lakers      Total: $10,693,860",Mark McNamara,"100,000"
1991,los angeles lakers,LAL,magic johnson,2400000,"Los Angeles Lakers      Total: $12,145,000",Magic Johnson,"2,400,000"
1991,los angeles lakers,LAL,sam perkins,1970000,"Los Angeles Lakers      Total: $12,145,000",Sam Perkins,"1,970,000"
1991,los angeles lakers,LAL,a.c. green,1750000,"Los Angeles Lakers      Total: $12,145,000",A.C. Green,"1,750,000"
1991,los angeles lakers,LAL,james worthy,1600000,"Los Angeles Lakers      Total: $12,145,000",James Worthy,"1,600,000"
1991,los angeles lakers,LAL,byron scott,1100000,"Los Angeles Lakers      Total: $12,145,000",Bryon Scott,"1,100,000"
1991,los angeles lakers,LAL,vlade divac,770000,"Los Angeles Lakers      Total: $12,145,000",Vlade Divac,"770,000"
1991,los angeles lakers,LAL,mychal thompson,615000,"Los Angeles Lakers      Total: $12,145,000",Mychal Thompson,"615,000"
1991,los angeles lakers,LAL,elden campbell,575000,"Los Angeles Lakers      Total: $12,145,000",Elden Campbell,"575,000"
1991,los angeles lakers,LAL,larry drew,550000,"Los Angeles Lakers      Total: $12,145,000",Larry Drew,"550,000"
1991,los angeles lakers,LAL,terry teagle,550000,"Los Angeles Lakers      Total: $12,145,000",Terry Teagle,"550,000"
1991,los angeles lakers,LAL,tony smith,120000,"Los Angeles Lakers      Total: $12,145,000",Tony Smith,"120,000"
1991,los angeles lakers,LAL,irving thomas,120000,"Los Angeles Lakers      Total: $12,145,000",Irving Thomas,"120,000"
1991,los angeles lakers,LAL,others,25000,"Los Angeles Lakers      Total: $12,145,000",Others,"25,000"
1992,los angeles lakers,LAL,sam perkins,2507000,"Los Angeles Lakers      Total: $15,673,000",Sam Perkins,"2,507,000"
1992,los angeles lakers,LAL,magic johnson,2500000,"Los Angeles Lakers      Total: $15,673,000",Magic Johnson,"2,500,000"
1992,los angeles lakers,LAL,mychal thompson,1807000,"Los Angeles Lakers      Total: $15,673,000",Mychal Thompson,"1,807,000"
1992,los angeles lakers,LAL,a.c. green,1750000,"Los Angeles Lakers      Total: $15,673,000",A.C. Green,"1,750,000"
1992,los angeles lakers,LAL,james worthy,1750000,"Los Angeles Lakers      Total: $15,673,000",James Worthy,"1,750,000"
1992,los angeles lakers,LAL,byron scott,1100000,"Los Angeles Lakers      Total: $15,673,000",Bryon Scott,"1,100,000"
1992,los angeles lakers,LAL,vlade divac,942000,"Los Angeles Lakers      Total: $15,673,000",Vlade Divac,"942,000"
1992,los angeles lakers,LAL,terry teagle,700000,"Los Angeles Lakers      Total: $15,673,000",Terry Teagle,"700,000"
1992,los angeles lakers,LAL,sedale threatt,612000,"Los Angeles Lakers      Total: $15,673,000",Sedale Threatt,"612,000"
1992,los angeles lakers,LAL,larry drew,600000,"Los Angeles Lakers      Total: $15,673,000",Larry Drew,"600,000"
1992,los angeles lakers,LAL,elden campbell,575000,"Los Angeles Lakers      Total: $15,673,000",Elden Campbell,"575,000"
1992,los angeles lakers,LAL,tony smith,400000,"Los Angeles Lakers      Total: $15,673,000",Tony Smith,"400,000"
1992,los angeles lakers,LAL,jack haley,300000,"Los Angeles Lakers      Total: $15,673,000",Jack Haley,"300,000"
1992,los angeles lakers,LAL,keith owens,130000,"Los Angeles Lakers      Total: $15,673,000",Keith Owens,"130,000"
1993,los angeles lakers,LAL,vlade divac,3633000,"Los Angeles Lakers      Total: $18,851,000",Vlade Divac,"3,633,000"
1993,los angeles lakers,LAL,sam perkins,3047000,"Los Angeles Lakers      Total: $18,851,000",Sam Perkins,"3,047,000"
1993,los angeles lakers,LAL,magic johnson,2500000,"Los Angeles Lakers      Total: $18,851,000",Magic Johnson,"2,500,000"
1993,los angeles lakers,LAL,james worthy,1850000,"Los Angeles Lakers      Total: $18,851,000",James Worthy,"1,850,000"
1993,los angeles lakers,LAL,a.c. green,1750000,"Los Angeles Lakers      Total: $18,851,000",A.C. Green,"1,750,000"
1993,los angeles lakers,LAL,byron scott,1100000,"Los Angeles Lakers      Total: $18,851,000",Byron Scott,"1,100,000"
1993,los angeles lakers,LAL,james edwards,1000000,"Los Angeles Lakers      Total: $18,851,000",James Edwards,"1,000,000"
1993,los angeles lakers,LAL,sedale threatt,796000,"Los Angeles Lakers      Total: $18,851,000",Sedale Threatt,"796,000"
1993,los angeles lakers,LAL,anthony peeler,700000,"Los Angeles Lakers      Total: $18,851,000",Anthony Peeler,"700,000"
1993,los angeles lakers,LAL,elden campbell,575000,"Los Angeles Lakers      Total: $18,851,000",Elden Campbell,"575,000"
1993,los angeles lakers,LAL,tony smith,450000,"Los Angeles Lakers      Total: $18,851,000",Tony Smith,"450,000"
1993,los angeles lakers,LAL,jack haley,390000,"Los Angeles Lakers      Total: $18,851,000",Jack Haley,"390,000"
1993,los angeles lakers,LAL,sean higgins,250000,"Los Angeles Lakers      Total: $18,851,000",Sean Higgins,"250,000"
1993,los angeles lakers,LAL,keith owens,250000,"Los Angeles Lakers      Total: $18,851,000",Keith Owens,"250,000"
1993,los angeles lakers,LAL,alex blackwell,140000,"Los Angeles Lakers      Total: $18,851,000",Alex Blackwell,"140,000"
1993,los angeles lakers,LAL,duane cooper,140000,"Los Angeles Lakers      Total: $18,851,000",Duane Cooper,"140,000"
1993,los angeles lakers,LAL,cliff robinson,140000,"Los Angeles Lakers      Total: $18,851,000",Cliff Robinson,"140,000"
1993,los angeles lakers,LAL,rory sparrow,140000,"Los Angeles Lakers      Total: $18,851,000",Rory Sparrow,"140,000"
1994,los angeles lakers,LAL,vlade divac,4133000,Los Angeles Lakers,Vlade Divac,"4,133,000"
1994,los angeles lakers,LAL,sam bowie,3200000,Los Angeles Lakers,Sam Bowie,"3,200,000"
1994,los angeles lakers,LAL,magic johnson,2500000,Los Angeles Lakers,Earvin Johnson,"2,500,000"
1994,los angeles lakers,LAL,sedale threatt,2400000,Los Angeles Lakers,Sedale Threatt,"2,400,000"
1994,los angeles lakers,LAL,james worthy,1800000,Los Angeles Lakers,James Worthy,"1,800,000"
1994,los angeles lakers,LAL,elden campbell,1700000,Los Angeles Lakers,Elden Campbell,"1,700,000"
1994,los angeles lakers,LAL,doug christie,1445000,Los Angeles Lakers,Doug Christie,"1,445,000"
1994,los angeles lakers,LAL,james edwards,1300000,Los Angeles Lakers,James Edards,"1,300,000"
1994,los angeles lakers,LAL,george lynch,1100000,Los Angeles Lakers,George Lynch,"1,100,000"
1994,los angeles lakers,LAL,nick van exel,1100000,Los Angeles Lakers,Nick Van Exel,"1,100,000"
1994,los angeles lakers,LAL,anthony peeler,910000,Los Angeles Lakers,Anthony Peeler,"910,000"
1994,los angeles lakers,LAL,tony smith,800000,Los Angeles Lakers,Tony Smith,"800,000"
1994,los angeles lakers,LAL,kurt rambis,400000,Los Angeles Lakers,Kurt Rambis,"400,000"
1994,los angeles lakers,LAL,jack haley,390000,Los Angeles Lakers,Jack Haley,"390,000"
1994,los angeles lakers,LAL,antonio harvey,150000,Los Angeles Lakers,Antonio Harvey,"150,000"
1994,los angeles lakers,LAL,trevor wilson,150000,Los Angeles Lakers,Trevor Wilson,"150,000"
1995,los angeles lakers,LAL,magic johnson,14660000,"Los Angeles Lakers ......... 42,068,300",Earvin Johnson (G),"14,660,000  (retired)"
1995,los angeles lakers,LAL,james worthy,7250000,"Los Angeles Lakers ......... 42,068,300",James Worthy (F),"7,250,000  (retired)"
1995,los angeles lakers,LAL,vlade divac,3333300,"Los Angeles Lakers ......... 42,068,300",Vlade Divac (C),"3,333,300"
1995,los angeles lakers,LAL,sam bowie,3200000,"Los Angeles Lakers ......... 42,068,300",Sam Bowie (C),"3,200,000"
1995,los angeles lakers,LAL,sedale threatt,2400000,"Los Angeles Lakers ......... 42,068,300",Sedale Threatt (G),"2,400,000"
1995,los angeles lakers,LAL,elden campbell,2100000,"Los Angeles Lakers ......... 42,068,300",Elden Campbell (F-C),"2,100,000"
1995,los angeles lakers,LAL,nick van exel,1900000,"Los Angeles Lakers ......... 42,068,300",Nick Van Exel (G),"1,900,000"
1995,los angeles lakers,LAL,cedric ceballos,1750000,"Los Angeles Lakers ......... 42,068,300",Cedric Ceballos (F),"1,750,000"
1995,los angeles lakers,LAL,george lynch,1430000,"Los Angeles Lakers ......... 42,068,300",George Lynch (F),"1,430,000"
1995,los angeles lakers,LAL,eddie jones,1300000,"Los Angeles Lakers ......... 42,068,300",Eddie Jones (G),"1,300,000"
1995,los angeles lakers,LAL,anthony peeler,1120000,"Los Angeles Lakers ......... 42,068,300",Anthony Peeler (G),"1,120,000"
1995,los angeles lakers,LAL,tony smith,1050000,"Los Angeles Lakers ......... 42,068,300",Tony Smith (G),"1,050,000"
1995,los angeles lakers,LAL,antonio harvey,325000,"Los Angeles Lakers ......... 42,068,300",Antonio Harvey (C-F),"325,000"
1995,los angeles lakers,LAL,anthony miller,150000,"Los Angeles Lakers ......... 42,068,300",Anthony Miller (F),"150,000"
1995,los angeles lakers,LAL,trevor ruffin,100000,"Los Angeles Lakers ......... 42,068,300",Trevor Ruffin (G),"100,000"
